Identifier (RIC),Company Name,Date,ESG_score,Social_score,Gov_score,Env_score,BVPS,Market_cap,Shares,Industry,Net_income,RETURN_ON_ASSET,QUICK_RATIO,ASSET_GROWTH,FNCL_LVRG,PE_RATIO,Scope_1,Scope_2,CO2_emissions,Energy_use,Water_use,Water_recycle,Toxic_chem_red,Injury_rate,Women_Employees,Human_Rights,Strikes,Turnover_empl,Board_Size,Shareholder_Rights,Board_gen_div,Bribery,Recycling_Initiatives,Total_assets
TDG,TransDigm Group Inc,2020,41.16661925,40.80436964,53.74880459,24.67870671,-69.31937173,37465190336,57300000,Aerospace & Defense,653000000,4.0346,3.3645,13.1652,13.1548,54.2751,7.371530457,13.13370359,107103,1374955.292,629468.258,,0,,,1,0,,12,1,8.333333333,1,0,18395000000
TDG,TransDigm Group Inc,2019,22.78844251,16.55418006,47.95085613,,-51.45125744,36318234501,56265000,Aerospace & Defense,840879000,6.256,1.6482,33.2654,13.1548,37.0476,,,,,,,0,,,0,0,,13,1,7.692307692,1,0,16254731000
TDG,TransDigm Group Inc,2018,21.75139906,15.47752111,46.20701513,,-32.52821195,36970468574,55597000,Aerospace & Defense,815136000,8.6321,3.0846,22.2723,13.1548,29.1295,,,,,,,0,,,0,0,,10,1,,1,0,12197467000
TDG,TransDigm Group Inc,2017,20.70801616,12.23237481,47.38309738,,-53.14611922,36740855558,55530000,Aerospace & Defense,628541000,5.7665,1.4773,-6.9979,13.1548,29.6528,,,,,,,0,,,0,0,,10,1,,1,0,9975661000
TDG,TransDigm Group Inc,2016,12.79718767,7.694092174,29.09932141,,-11.60122514,36004873744,56157000,Aerospace & Defense,586414000,6.1234,2.8745,27.2839,13.1548,25.6185,,,,,,,0,,,0,0,,10,1,,1,0,10726277000
TDG,TransDigm Group Inc,2015,8.183281386,5.852658936,17.34364261,,-18.34268452,34781380237,56606000,Aerospace & Defense,447212000,5.8906,1.7595,24.7187,13.1548,25.0228,,,,,,,0,,,0,0,,9,1,,1,0,8303935000
TDG,TransDigm Group Inc,2014,5.717748497,4.94283056,10.96120838,,-27.3033355,35834050534,56993000,Aerospace & Defense,306910000,4.7562,1.9984,9.8875,13.1548,36.8276,,,,,,,0,,,0,0,,9,1,,1,0,6756848000
TDG,TransDigm Group Inc,2013,10.92971175,10.07802007,20.09934909,,-6.107135076,35992672086,55080000,Aerospace & Defense,302789000,5.2167,2.6517,12.6247,13.1548,44.6292,,,,,,,0,,,0,0,,9,1,,1,0,6148879000
TDG,TransDigm Group Inc,2012,10.77165602,11.02190703,18.33164129,,22.62042983,36482956882,53882000,Aerospace & Defense,324969000,6.5168,2.8913,20.9583,4.9135,22.8707,,,,,,,0,,,0,0,,8,1,,1,0,5459617000
TT,Trane Technologies PLC,2021,77.96215235,92.22253795,71.59134123,67.69036994,26.20821114,36224093295,242300000,Building Products,1457200000,7.8605,0.9655,-0.5337,2.8599,33.4493,22.37564935,11.27325427,419087,4632340,2780000,,1,3.95,25.3,1,0,40.01,13,1,38.46153846,1,1,18059800000
TT,Trane Technologies PLC,2020,77.71544344,93.02950622,68.94522145,68.29193023,26.68763015,36249782485,243100000,Building Products,991400000,4.4239,1.2658,-11.3975,2.8262,32.6714,24.14724799,11.93072752,471752,4992440,2940000,,1,4.3,24.3,1,0,14.5,12,1,33.33333333,1,1,18156700000
TT,Trane Technologies PLC,2019,74.52142171,80.1663257,77.9037037,65.53527311,30.08112583,35511802117,244400000,Building Products,1160300000,7.3471,0.6611,14.3869,2.6876,27.3031,29.8771043,16.02286168,566580,3701000,3220000,,1,3.27,23.1,1,0,,12,1,33.33333333,1,1,20492300000
TT,Trane Technologies PLC,2018,67.00803176,69.03374428,75.16897081,57.99397072,28.40898058,35948518348,250100000,Building Products,1022900000,7.4129,0.8301,-1.4219,2.5481,16.2738,27.52768073,13.24590072,578887,3629000,3400000,,0,3,22.77,1,0,,10,1,20,1,1,17914900000
TT,Trane Technologies PLC,2017,68.57603955,70.93582446,79.31790123,57.04620462,28.01216163,36135348820,258100000,Building Products,1316700000,7.324,0.8341,4.4599,2.5806,19.8203,30.47287344,15.26482541,617866,3669000,3310000,,0,3,22.28,1,0,,12,1,33.33333333,1,1,18173300000
TT,Trane Technologies PLC,2016,67.58992441,71.37531243,79.94826312,53.15542191,25.63194444,35317965502,261700000,Building Products,1459800000,8.6543,1.0968,4.0664,2.7379,18.155,36.16809642,17.17323148,709477,3725000,4200000,,0,3.85,21.761,1,0,,12,1,33.33333333,1,1,17397400000
TT,Trane Technologies PLC,2015,62.33597822,59.70459633,77.25146199,52.78143678,21.9415315,34790169416,267800000,Building Products,707100000,3.9076,0.7914,-3.3581,2.8817,14.852,37.65192299,18.11928883,718969,3733000,4040000,,0,4.7,,1,0,,11,1,18.18181818,1,1,16717600000
TT,Trane Technologies PLC,2014,63.29264487,58.10072459,81.03535354,54.17970796,22.13456562,35203531837,274300000,Building Products,915700000,5.3306,1.0431,-2.0365,2.6774,19.0582,44.01449334,20.8576171,801203,3805000,3740000,,0,4.9,22.9,1,0,,12,1,16.66666667,1,1,17298500000
TT,Trane Technologies PLC,2013,6.770833333,0.264830508,23.42592593,,24.03570214,35574857402,298300000,Building Products,640600000,3.4244,1.1761,-4.4584,2.5421,19.413,,,,,,,0,,,0,0,,12,0,16.66666667,0,0,17658100000
TT,Trane Technologies PLC,2012,75.56794122,67.96501923,89.95031056,71.88952969,23.52023692,35364673120,310600000,Building Products,792000000,5.471,0.5961,-1.4509,2.6455,18.9694,34.67886026,18.85641966,683153,3307554,4059706,,0,5.3,24,1,0,,11,1,18.18181818,1,1,18482100000
TXT,Textron Inc,2021,72.02163098,60.85033657,86.70196285,72.65296506,30.40971683,15676955506,226520000,Aerospace & Defense,747000000,2.0288,0.93,2.8299,2.6807,26.3413,14.60242113,29.64585473,603104,5863624.667,3793253.899,,0,6.4,20,1,0,,12,1,25,1,0,15827000000
TXT,Textron Inc,2020,71.54411843,62.09025495,85.70769336,69.70547603,25.57583926,15908805435,228979000,Aerospace & Defense,309000000,5.5666,0.5923,5.286,2.7341,11.9743,14.5430146,34.00730031,678345,6051613.148,3883872.3,,0,5.25,,1,0,,11,1,27.27272727,1,0,15443000000
TXT,Textron Inc,2019,68.20364601,62.99431911,87.72895339,51.20758871,23.85491646,15399602319,232709000,Aerospace & Defense,815000000,8.2556,0.6078,-7.0143,2.7312,13.6624,13.27975771,33.85540217,669225,5798030.532,,,0,5.8,,1,0,,12,1,25,1,0,15018000000
TXT,Textron Inc,2018,62.6810095,64.33223938,85.24548398,28.85899814,20.75173064,15845967604,253237000,Aerospace & Defense,1208000000,2.0001,0.7172,-0.1172,2.7358,23.1002,13.51900203,37.96779809,709900,5918886.6,,,0,6.15,,1,0,,12,1,16.66666667,1,0,14264000000
TXT,Textron Inc,2017,64.34360937,68.80868616,86.51161679,25.86088154,21.19903897,15488442012,268750000,Aerospace & Defense,572000000,6.3993,0.6067,4.4194,2.8531,14.3518,13.93131193,39.61111525,718700,5923022.435,,,0,5.5,,1,0,,11,1,9.090909091,1,0,15340000000
TXT,Textron Inc,2016,64.24622355,68.08526388,87.87015891,24.93535837,20.58543287,15059411302,272365000,Aerospace & Defense,843000000,4.7556,0.5411,0.7052,3.1738,16.804,12.01181726,32.7136475,620700,5024195.72,,,0,5.15,,1,0,,11,1,9.090909091,1,0,15358000000
TXT,Textron Inc,2015,53.80494732,44.42223111,88.11123839,24.36745008,17.94117435,14855730055,278727000,Aerospace & Defense,698000000,4.3559,0.5104,12.8322,3.1826,18.5775,10.5572538,38.79593523,597371,5062072.37,,,0,5.15,,1,0,,11,1,9.090909091,1,0,14708000000
TXT,Textron Inc,2014,57.84530692,53.39703862,86.31197677,27.2496773,15.28941444,14747388967,281790000,Aerospace & Defense,605000000,3.8342,0.7293,-0.6829,3.5223,20.1821,9.619596306,38.24099044,585670,4895744,,,0,5.7,,1,0,,11,1,9.090909091,1,0,14605000000
TXT,Textron Inc,2013,61.62486169,61.82193789,84.55270279,29.99533147,15.69644002,15063744945,284428000,Aerospace & Defense,498000000,4.4206,1.205,-4.2747,4.6457,11.8818,10.78891353,44.87281596,627586,4973040,,,0,,,0,0,,12,1,8.333333333,1,0,12944000000
TXT,Textron Inc,2012,54.01049852,47.99132978,79.37241834,30.55240462,10.67520398,15191587429,294663000,Aerospace & Defense,581000000,1.6749,1.5285,-10.9083,5.0546,15.54,,,644096,5095724,,,0,,,0,0,,12,1,8.333333333,1,0,13033000000
UAL,United Airlines Holdings Inc,2021,45.92697741,48.41507407,40.12296305,47.87332573,15.62286424,14244248683,321900000,Airlines,-1964000000,-3.0754,1.0964,14.4875,11.6228,7.3934,1008.489938,11.40260501,15660450,295211287,1832138.44,,0,16.8,36,1,0,,13,1,15.38461538,1,0,68175000000
UAL,United Airlines Holdings Inc,2020,56.99408313,45.95103381,75.96572238,54.52697709,21.33142448,14244248683,279400000,Airlines,-7069000000,-12.6053,1.0199,13.1855,6.4124,7.3934,795.3706974,4.384798539,34596623,628677136.1,1972198.61,,0,21.3,,1,0,,13,1,23.07692308,1,0,59548000000
UAL,United Airlines Holdings Inc,2019,60.73876555,54.33780661,75.14755626,56.20680489,44.55564142,14244248683,259900000,Airlines,3009000000,5.9212,0.4223,7.3168,4.7112,7.3934,805.4675932,4.157833571,33439959,606098036.6,2013838.12,,0,27.9,,1,0,,13,1,23.07692308,1,0,52611000000
UAL,United Airlines Holdings Inc,2018,58.66896852,52.86177917,65.65545355,60.08986687,36.45009074,14244248683,276700000,Airlines,2117000000,4.6449,0.3885,15.7701,4.8663,9.6201,858.2803038,8.774269532,32760790,583998620.5,1714790.73,,0,26.7,,1,0,,15,1,13.33333333,1,0,49024000000
UAL,United Airlines Holdings Inc,2017,57.63274141,56.78548855,54.10032732,61.97797649,28.85365048,14244248683,303600000,Airlines,1954000000,5.196,0.4026,5.4958,4.7425,9.8526,860.1961814,7.974807156,31738595,572436868.7,1716260.646,,0,24.55,,1,1,,15,1,13.33333333,1,0,42346000000
UAL,United Airlines Holdings Inc,2016,59.41965345,63.06283248,46.7840553,66.03058891,26.24734768,14244248683,330300000,Airlines,2234000000,5.5876,0.4561,-1.7645,4.5958,8.4241,830.5030108,7.487296641,31729665,569862877.9,1299885.673,,0,30.1,,1,0,,12,1,16.66666667,1,0,40140000000
UAL,United Airlines Holdings Inc,2015,47.87541668,49.96307013,39.17080311,52.99462011,23.84574468,14244248683,377000000,Airlines,4210000000,18.9527,0.5094,11.6573,6.8171,4.9001,800.2973188,10.69540629,31548428,573031041.5,1345027.68,,0,33,42.6,1,0,,13,1,15.38461538,1,0,40861000000
UAL,United Airlines Holdings Inc,2014,50.7231612,59.49899558,35.81915701,52.52682101,6.458221024,14244248683,390000000,Airlines,1132000000,3.0842,0.4421,-0.5895,13.6444,15.3496,819.250738,8.024347553,31667263,471897335.4,1230162,,0,34.35,43,1,0,,13,1,15.38461538,1,0,36595000000
UAL,United Airlines Holdings Inc,2013,42.03241599,41.6156402,35.05725538,48.93127706,8.574712644,14244248683,391000000,Airlines,571000000,1.5341,0.5471,-2.1686,21.4834,13.311,863.6598299,8.324074074,32395946,482867172,,,0,34.25,43,0,0,,13,1,15.38461538,1,0,36812000000
UAL,United Airlines Holdings Inc,2012,40.6440921,34.78419414,38.10052828,50.79921556,1.453172205,14244248683,331000000,Airlines,-723000000,-1.9123,0.6148,-0.9477,33.0634,13.1388,881.7281595,6.235219617,32952321,479569584,,,0,37.05,44.1,0,0,,15,1,20,1,0,37628000000
UNP,Union Pacific Corp,2021,75.9666998,92.40129588,81.98651215,53.14604377,21.65952891,1.58186E+11,655400000,Road & Rail,6523000000,10.3603,0.4749,1.8061,4.0465,25.7374,464.4961305,12.04035379,10344654,145440000,4517000,,0,4.5,5.5,1,0,11,12,1,16.66666667,1,0,63525000000
UNP,Union Pacific Corp,2020,58.68596077,72.12558616,54.20241278,47.8626566,25.03764949,1.58186E+11,679100000,Road & Rail,5349000000,8.6225,0.8061,1.1756,3.5362,25.6499,495.5296514,12.14085494,11591133,163080000,4542492,,0,4.1,5,0,0,9,11,1,18.18181818,1,0,62398000000
UNP,Union Pacific Corp,2019,64.72088929,67.63594467,81.02694001,47.97453704,25.76830135,1.58186E+11,706100000,Road & Rail,5919000000,9.798,0.5714,4.2707,3.134,21.5625,481.0253296,36.39392655,10989985,154134372,4315367.4,,0,3.95,6,0,0,,12,1,16.66666667,1,0,61673000000
UNP,Union Pacific Corp,2018,68.84700316,70.69302345,91.01562084,48.37329977,27.19802903,1.58186E+11,754300000,Road & Rail,5966000000,10.2024,0.6675,2.3198,2.5829,17.2967,497.1601224,38.68311519,10685250,149478178.2,4769616.6,,0,3.75,6,0,0,,11,1,9.090909091,1,0,59147000000
UNP,Union Pacific Corp,2017,66.04622579,69.80246474,85.47608081,45.78542106,31.13226453,1.58186E+11,801700000,Road & Rail,4850000000,18.8718,0.7256,3.7474,2.5347,10.1383,496.7214047,38.90180168,11683549,164497542.1,5829531.4,,0,4.35,6,0,0,15.066,10,1,,1,0,57806000000
UNP,Union Pacific Corp,2016,64.08322333,69.57636769,80.46069592,44.48442312,23.94521865,1.58186E+11,835400000,Road & Rail,4233000000,7.6742,0.7129,2.0476,2.7149,20.749,494.0184259,34.02613807,12666733,165593378.4,7911506.9,,0,4.9,6,0,0,10.5,11,1,9.090909091,1,0,55718000000
UNP,Union Pacific Corp,2015,56.6048496,62.77502454,66.59666539,41.59398024,23.8997922,1.58186E+11,869400000,Road & Rail,4772000000,8.8934,0.8568,3.5739,2.5618,14.529,507.8510677,36.42207349,11953871,162420811.8,9652795.5,,0,5.5,6,0,0,6.38,13,1,7.692307692,1,0,54600000000
UNP,Union Pacific Corp,2014,57.86718696,66.359236,67.63193437,40.53017765,23.61944042,1.58186E+11,901100000,Road & Rail,5180000000,10.1125,0.8491,6.0023,2.4154,20.8992,554.1197075,19.45789926,12002685,161688706.5,10674861.84,,0,,5,0,0,6.373,13,1,7.692307692,1,0,52372000000
UNP,Union Pacific Corp,2013,55.22029476,62.22294654,64.90607252,39.5626072,22.9063242,1.58186E+11,931600000,Road & Rail,4388000000,9.0583,0.7507,5.4673,2.3572,17.9193,606.1399499,21.00209644,12265017,329180993,,,0,,5,0,0,6.78,12,1,8.333333333,1,0,49731000000
UNP,Union Pacific Corp,2012,63.34214737,71.16378633,76.39147001,43.99426962,21.00718664,1.58186E+11,953000000,Road & Rail,3943000000,8.5486,0.7676,4.5614,2.3989,15.275,,,11123729,151006629,,,0,,,0,0,0.47,12,1,8.333333333,1,0,47153000000
UPS,United Parcel Service Inc,2021,68.63241369,65.20291983,72.28004624,69.30800491,16.30778032,1.84897E+11,878000000,Air Freight & Logistics,12890000000,19.558,1.3168,11.2117,8.8406,17.6687,191.9588631,9.865846087,14954000,203929000,6550000,,0,,21,1,0,,12,1,25,1,0,69405000000
UPS,United Parcel Service Inc,2020,69.69480347,66.37443073,75.4794432,68.47134084,0.757785467,1.84053E+11,871000000,Air Freight & Logistics,1343000000,2.2334,1.0029,7.8659,30.6486,20.4731,192.747109,10.90995116,14635000,198420000,5860000,,0,,21,1,1,,13,1,30.76923077,1,0,62408000000
UPS,United Parcel Service Inc,2019,69.52311829,66.27396751,72.62719735,70.4562991,3.78125,1.78935E+11,869000000,Air Freight & Logistics,4440000000,8.2319,0.9922,15.677,17.1554,15.5458,195.9450327,11.18870617,13792000,192720000,5420000,,0,,20,1,1,,12,1,25,1,0,57857000000
UPS,United Parcel Service Inc,2018,68.97845867,69.79955077,64.80946066,71.56310722,3.488452656,1.83148E+11,870000000,Air Freight & Logistics,4791000000,10.0241,0.9933,9.7468,23.8082,13.4605,201.7854244,13.48807012,13263000,190721000,5280000,,0,,20,1,1,,11,1,27.27272727,1,0,50016000000
UPS,United Parcel Service Inc,2017,70.65509531,70.54050313,63.62175058,76.64035744,1.141216992,1.82739E+11,875000000,Air Freight & Logistics,4647000000,11.4135,0.9966,12.8712,61.4375,19.8291,209.1222178,13.96432671,13020000,185387000,5300000,,0,,20,1,1,,12,1,25,1,0,45574000000
UPS,United Parcel Service Inc,2016,71.92386373,74.27841205,59.87272457,79.41571902,0.458663647,1.80336E+11,887000000,Air Freight & Logistics,3422000000,8.7205,1.0454,5.3927,27.3697,19.5088,206.0722627,14.94023904,12870000,176772000,5120000,,0,,20,1,0,,15,1,20,1,0,40377000000
UPS,United Parcel Service Inc,2015,58.0908496,62.41670457,29.20173094,77.47877226,2.741398446,1.77978E+11,906000000,Air Freight & Logistics,4844000000,13.1361,1.1088,8.101,15.9946,17.6588,212.3092464,14.93560374,12598000,172442000,5050000,,0,,20.1,1,0,14.43,13,1,23.07692308,1,0,38311000000
UPS,United Parcel Service Inc,2014,67.47024395,71.34754928,47.57918818,79.84570966,2.337336244,1.81886E+11,924000000,Air Freight & Logistics,3032000000,8.4631,1.1535,-2.1319,8.3171,23.411,216.4538955,15.20498088,12539000,171260000,5260000,,0,,20.2,1,0,15.26,13,1,23.07692308,1,0,35440000000
UPS,United Parcel Service Inc,2013,70.28043191,73.0044908,53.19917277,81.56375071,6.887234043,1.82225E+11,948000000,Air Freight & Logistics,4372000000,11.647,1.6473,-6.8214,6.7471,22.9385,225.6076076,16.78617833,12872322,175140000,5570000,,0,,20.3,1,0,14.4,12,1,25,1,0,36212000000
UPS,United Parcel Service Inc,2012,72.82826523,78.10755147,57.09162889,80.2229021,4.846875,1.834E+11,969000000,Air Freight & Logistics,807000000,2.194,1.6728,11.9939,6.294,16.2882,,,12630000,171474000,6540000,,0,,,1,0,8.1,11,1,18.18181818,1,0,38863000000
URI,United Rentals Inc,2021,80.64808035,88.51071234,75.72998115,73.32151289,82.71206097,23800733873,72817000,Trading Companies & Distributors,1386000000,7.2642,0.6996,13.5662,3.6219,22.1364,36.20211742,4.797347877,383386,5389102.8,888000,74000,0,3.9,,1,0,14.4,12,1,25,1,0,20292000000
URI,United Rentals Inc,2020,70.78150107,90.76067221,51.75218881,61.4963173,62.55333205,23631990842,72929000,Trading Companies & Distributors,890000000,4.832,0.8026,-5.8092,4.3986,20.8974,41.57449981,5.091835467,375524,4949582.4,902562.877,99268.592,0,3.95,,0,0,14.5,13,1,38.46153846,1,0,17868000000
URI,United Rentals Inc,2019,53.84591866,49.75683023,71.34370426,36.31329114,49.52095266,22670952202,77710000,Trading Companies & Distributors,1174000000,6.3283,0.7197,4.6159,5.1297,10.1626,38.39692817,5.516488481,291629,4187617.2,1093737.438,110549.114,0,3.85,,0,0,15.1,11,1,27.27272727,0,0,18970000000
URI,United Rentals Inc,2018,47.45574759,37.17391304,65.8649094,39.92537313,41.1726274,23292332121,83530000,Trading Companies & Distributors,1102000000,6.6098,0.7505,20.6454,5.0949,7.0724,42.62981604,6.937868796,285609,4031719.2,1354805.81,55823.441,0,4.15,,0,0,,12,1,16.66666667,0,0,18133000000
URI,United Rentals Inc,2017,39.6401875,33.80381238,48.40852246,37.7676953,36.71438197,22907771822,85562000,Trading Companies & Distributors,657000000,9.9637,0.9502,25.3754,5.6832,18.32,39.02492694,6.8717552,266981,3866980.58,948460.973,60929.959,0,3.55,,0,0,,12,1,16.66666667,0,0,15030000000
URI,United Rentals Inc,2016,43.77331954,32.44282483,64.18077169,35.30246557,18.89539883,22329120825,87775000,Trading Companies & Distributors,566000000,4.7028,1.0405,-0.7862,7.7052,14.0169,42.7176781,7.142832014,283457,4128325.827,731288.216,94915.37,0,4.778,,0,0,,14,1,14.28571429,0,0,11988000000
URI,United Rentals Inc,2015,40.73210137,32.68812419,56.42955326,32.99062049,15.509089,21668633078,96379000,Trading Companies & Distributors,585000000,4.8323,0.8994,-0.3793,7.3952,10.0016,,,,,,,,,,,,,,,,,,12083000000
URI,United Rentals Inc,2014,,,,,18.4431064,22618808433,104956000,Trading Companies & Distributors,540000000,4.6233,0.7429,7.9957,6.407,17.366,,,,,,,,,,,,,,,,,,12129000000
URI,United Rentals Inc,2013,,,,,19.77824393,22582597482,106291000,Trading Companies & Distributors,387000000,3.4776,0.7613,1.8592,6.5041,19.2728,,,,,,,,,,,,,,,,,,11231000000
URI,United Rentals Inc,2012,,,,,18.97299904,22755685827,94848000,Trading Companies & Distributors,75000000,0.9889,0.6654,166.1357,9.0453,15.7613,,,,,,,,,,,,,,,,,,11026000000
VRSK,Verisk Analytics Inc,2021,79.92936392,82.07097098,82.55605829,65.02651061,17.40283576,29463167845,163338910,Professional Services,666300000,8.6689,0.3551,3.2572,2.7871,50.9615,0.936400201,3.425698485,12146.7,,,,0,,34.5,1,0,12.2,12,1,33.33333333,1,0,7808100000
VRSK,Verisk Analytics Inc,2020,67.12281921,79.70140996,56.22449663,67.34534693,16.59301525,29309949050,165320710,Professional Services,712700000,9.7517,0.4065,7.1805,2.9476,48.6927,3.345172797,4.468221395,20370.3,,,,0,,33,1,0,,11,1,27.27272727,1,0,7561800000
VRSK,Verisk Analytics Inc,2019,65.99667877,80.3412255,54.14107773,64.34118698,13.82452635,28927708477,166560120,Professional Services,449900000,6.9453,0.3657,19.5736,2.9911,40.1252,2.851989479,5.408792952,19785.4,,,,0,,35,1,0,,12,1,25,1,0,7055200000
VRSK,Verisk Analytics Inc,2018,65.00741545,81.02784326,51.81609252,62.99393058,12.56370211,28601916934,168297840,Professional Services,599700000,10.0448,0.3273,-1.9933,2.9831,30.3538,2.148004848,5.489464852,16383.9,,,,0,,35,1,0,,13,1,23.07692308,1,0,5900300000
VRSK,Verisk Analytics Inc,2017,58.08246617,68.13165871,50.99650483,52.85743276,11.65720621,28956739407,168688870,Professional Services,466000000,10.4229,0.3208,29.9944,3.2695,34.4211,1.739675221,6.058039294,15558,,,,0,,35,0,0,,14,1,21.42857143,1,0,6020300000
VRSK,Verisk Analytics Inc,2016,62.88459542,65.36085749,64.0093802,52.02752354,7.919247921,28905128865,171171570,Professional Services,451500000,11.5639,0.5655,-17.2069,3.7808,30.7021,2.158232521,7.097177259,16296,,,,0,,,0,0,,11,1,9.090909091,1,0,4631200000
VRSK,Verisk Analytics Inc,2015,41.13379151,54.40199664,33.27058674,29.25981123,8.310599321,28647076158,168451340,Professional Services,487500000,12.7875,0.2402,138.5038,5.015,29.2989,,,,,,,0,,,0,0,,11,1,9.090909091,1,0,5593700000
VRSK,Verisk Analytics Inc,2014,28.97585213,48.55824805,12.29316855,28.37606838,1.27269427,30069591706,169132420,Professional Services,354000000,16.4956,0.3118,-6.3535,6.3928,30.4276,,,,,,,0,,,0,0,,11,1,9.090909091,1,0,2345330000
VRSK,Verisk Analytics Inc,2013,27.72716297,48.1599841,9.561493662,29.62962963,3.258849045,30530860921,172276360,Professional Services,342314000,14.3225,0.7613,6.1057,6.0569,33.0194,,,,,,,0,,,0,0,,11,1,,1,0,2504451000
VRSK,Verisk Analytics Inc,2012,29.09808566,49.24249159,10.87309645,32.02614379,1.540723367,30669009663,171709520,Professional Services,317463000,16.8728,0.4666,53.1586,24.834,27.4275,,,,,,,0,,,0,0,,11,1,,1,0,2360336000
WAB,Westinghouse Air Brake Technologies Corp,2021,59.57413736,78.34502481,37.8066662,57.20476407,54.34736281,17241245108,188100000,Machinery,565000000,3.0237,0.5354,-0.0027,1.8161,29.1301,,,384475,,149997,49210.33,0,5.4,16,1,0,,11,1,18.18181818,1,0,18454000000
WAB,Westinghouse Air Brake Technologies Corp,2020,59.27573548,80.74749562,30.4108516,59.86991931,53.30331754,17267185724,190400000,Machinery,412300000,2.2161,0.486,-2.585,1.8626,19.2699,,,,,,,0,,,1,0,,12,1,8.333333333,1,0,18454500000
WAB,Westinghouse Air Brake Technologies Corp,2019,42.7381255,56.25907938,28.25995108,40.0303768,58.39589443,16451909222,177300000,Machinery,326500000,2.368,0.5384,119.0275,2.1521,18.2921,19.25958252,27.72224735,182372,14043424.31,,,0,6,,1,0,,13,1,7.692307692,1,0,18944200000
WAB,Westinghouse Air Brake Technologies Corp,2018,47.82891166,59.51749089,39.53502879,41.96962564,29.84698002,17198628381,96464000,Machinery,276503000,3.8734,0.8393,31.4477,2.684,17.5095,,,,,,,0,8.5,,0,0,,11,1,9.090909091,1,0,8649234000
WAB,Westinghouse Air Brake Technologies Corp,2017,39.76929242,42.2756489,51.60732161,27.16584158,29.42671262,17487680959,96125000,Machinery,293790000,3.9854,0.6572,-0.0158,2.6244,23.4707,,,,,,,0,9.5,,0,0,,9,1,,1,0,6579980000
WAB,Westinghouse Air Brake Technologies Corp,2016,31.37212681,38.71000589,27.83261361,26.3044088,24.41347293,17228274800,91141000,Machinery,313404000,6.2155,0.7369,103.7774,2.5119,22.2341,,,,,,,0,11,,0,0,,9,1,,1,0,6581018000
WAB,Westinghouse Air Brake Technologies Corp,2015,31.93753629,40.20889876,31.05498282,23.63576815,17.69060308,16941075123,97006000,Machinery,398628000,12.2029,1.0848,-2.2497,1.863,16.5821,,,,,,,0,15,,0,0,,9,1,,1,0,3229513000
WAB,Westinghouse Air Brake Technologies Corp,2014,34.55663195,40.18397454,40.20254034,23.70331547,18.86848122,17541415092,96885000,Machinery,351680000,11.4819,1.1767,17.0746,1.8057,22.9724,,,,1409787,378162.66,,0,16.5,,0,0,,9,1,,1,0,3303841000
WAB,Westinghouse Air Brake Technologies Corp,2013,38.64842449,39.69560854,55.45847359,23.49590469,16.60600442,17947200442,96832000,Machinery,292235000,11.2973,1.0963,20.0062,1.8076,23.7265,,,,1415778,357342.89,,0,17.5,,0,0,,9,1,,1,0,2821997000
WAB,Westinghouse Air Brake Technologies Corp,2012,34.11097331,29.42778877,49.68866328,26.24637774,13.37442913,17795262549,96742000,Machinery,251732000,11.1621,1.0951,8.9205,1.9425,16.4248,,,,,,,0,18.5,,0,0,,10,1,,1,0,2351542000
WM,Waste Management Inc,2021,87.02101897,92.34214088,92.66558121,69.24419958,16.94576594,63352996378,422900000,Commercial Services & Supplies,1817000000,6.2147,0.587,-0.8451,4.0095,34.5272,1010.975865,15.42161113,15862973,43326385.2,3528280,,0,14,18,1,0,21.8,9,1,22.22222222,1,0,29097000000
WM,Waste Management Inc,2020,87.26068348,91.89190979,94.56030602,68.37882548,17.61702128,62254341575,425100000,Commercial Services & Supplies,1496000000,5.241,0.7458,5.7744,3.9317,29.2596,1091.06504,16.50067051,16518235,29104686,2987000,,0,14.5,17,1,0,22,8,1,25,1,0,29345000000
WM,Waste Management Inc,2019,88.07854353,86.99322794,86.60095763,92.17051213,16.6462553,60770121124,427500000,Commercial Services & Supplies,1671000000,6.6279,1.7525,22.4857,3.7767,25.879,1083.189023,16.90217466,15934821,54824396.4,2375344.775,,0,14,17.14,1,0,22.25,9,1,22.22222222,1,0,27743000000
WM,Waste Management Inc,2018,90.90240769,89.14509096,91.63431165,93.064631,14.62363086,59866322079,432200000,Commercial Services & Supplies,1911000000,8.6558,0.6409,3.7611,3.6179,21.2343,,,15882000,,,,0,15,,1,0,22.45,11,1,18.18181818,1,0,22650000000
WM,Waste Management Inc,2017,82.85243146,74.30079236,88.17613845,90.85727061,13.71695533,60181407985,441900000,Commercial Services & Supplies,2544000000,9.1314,0.5601,4.6503,3.7724,26.3483,1246.560219,18.22953476,16392940,,,,0,15,17,1,0,23.26,10,1,20,1,0,21829000000
WM,Waste Management Inc,2016,85.89879612,77.23727617,93.87642599,90.31289304,11.94363021,58834001151,446500000,Commercial Services & Supplies,1180000000,5.7342,0.6199,2.4157,3.8739,24.867,,,19462550,,,,0,15.75,17,1,0,24.52,8,1,12.5,1,0,20859000000
WM,Waste Management Inc,2015,78.82400026,75.0188074,77.78134148,87.25949976,11.80693616,58290892551,455900000,Commercial Services & Supplies,752000000,3.6146,0.6327,-4.3668,3.7164,20.0039,,,20132030,,,,0,15.5,17,1,0,21.87,8,1,12.5,1,0,20367000000
